#EXPORTTYPE:DATA ALL
#FILE:drifttest2.ngb-bs3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:nothing
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:05.03.2021 03:09
#CORR. FILE:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:coconut
#SAMPLE MASS /mg:0
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°C/06:00/20°C
#SEGMENT:S1/1
#SEG. 1:20°C/06:00/20°C

##Temp./°C;Time/min;DSC/uV;Mass loss/mg;Gas Flow(protective)/(ml/min);DTG/(mg/min);Sensit./(uV/mW)
20.49700;111.10000;0.13351;      -0.23391;     20.00000;-1.164811e-003;1.00000
20.50800;111.15000;0.13123;      -0.23331;     20.00000;-1.166210e-003;1.00000
20.50600;111.20000;0.13046;      -0.23251;     20.00000;-1.167728e-003;1.00000
20.50800;111.25000;0.13046;      -0.23231;     20.00000;-1.169163e-003;1.00000
20.51400;111.30000;0.13046;      -0.23221;     20.00000;-1.170300e-003;1.00000
20.50000;111.35000;0.12894;      -0.23211;     20.00000;-1.170942e-003;1.00000
20.50600;111.40000;0.12741;      -0.23211;     20.00000;-1.170921e-003;1.00000
20.50900;111.45000;0.12817;      -0.23200;     20.00000;-1.170173e-003;1.00000
20.50100;111.50000;0.12512;      -0.23190;     20.00000;-1.168809e-003;1.00000
20.49900;111.55000;0.13046;      -0.23180;     20.00000;-1.167134e-003;1.00000
20.48900;111.60000;0.12589;      -0.23180;     20.00000;-1.165561e-003;1.00000
20.48500;111.65000;0.12589;      -0.23170;     20.00000;-1.164394e-003;1.00000
20.49500;111.70000;0.13199;      -0.23160;     20.00000;-1.163695e-003;1.00000
20.49200;111.75000;0.12894;      -0.23150;     20.00000;-1.163342e-003;1.00000
20.50000;111.80000;0.12817;      -0.23149;     20.00000;-1.163202e-003;1.00000
20.49700;111.85000;0.12589;      -0.23139;     20.00000;-1.163243e-003;1.00000
20.50300;111.90000;0.13428;      -0.23139;     20.00000;-1.163548e-003;1.00000
20.49700;111.95000;0.12970;      -0.23139;     20.00000;-1.164235e-003;1.00000
20.51100;112.00000;0.13351;      -0.23139;     20.00000;-1.165366e-003;1.00000
20.49000;112.05000;0.13199;      -0.23139;     20.00000;-1.166900e-003;1.00000
20.50000;112.10000;0.13275;      -0.23139;     20.00000;-1.168700e-003;1.00000
20.49200;112.15000;0.13428;      -0.23139;     20.00000;-1.170568e-003;1.00000
20.49100;112.20000;0.13580;      -0.23169;     20.00000;-1.172316e-003;1.00000
20.50300;112.25000;0.13351;      -0.23279;     20.00000;-1.173828e-003;1.00000
20.49600;112.30000;0.13580;      -0.23299;     20.00000;-1.175065e-003;1.00000
20.49200;112.35000;0.13733;      -0.23309;     20.00000;-1.176045e-003;1.00000
20.50500;112.40000;0.13657;      -0.23318;     20.00000;-1.176775e-003;1.00000
20.49900;112.45000;0.13657;      -0.23328;     20.00000;-1.177227e-003;1.00000
20.48000;112.50000;0.13733;      -0.23338;     20.00000;-1.177365e-003;1.00000
20.46400;112.55000;0.13962;      -0.23348;     20.00000;-1.177183e-003;1.00000
20.47400;112.60000;0.14038;      -0.23358;     20.00000;-1.176710e-003;1.00000
20.48000;112.65000;0.14038;      -0.23367;     20.00000;-1.176009e-003;1.00000
20.48200;112.70000;0.14191;      -0.23381;     20.00000;-1.175134e-003;1.00000
20.48700;112.75000;0.13809;      -0.23400;     20.00000;-1.174102e-003;1.00000
20.50000;112.80000;0.13733;      -0.23417;     20.00000;-1.172924e-003;1.00000
20.49500;112.85000;0.14420;      -0.23429;     20.00000;-1.171639e-003;1.00000
20.51500;112.90000;0.13962;      -0.23439;     20.00000;-1.170326e-003;1.00000
20.51200;112.95000;0.14038;      -0.23448;     20.00000;-1.169065e-003;1.00000
20.50300;113.00000;0.13962;      -0.23478;     20.00000;-1.167893e-003;1.00000
20.50300;113.05000;0.14191;      -0.23518;     20.00000;-1.166788e-003;1.00000
20.50500;113.10000;0.14114;      -0.23528;     20.00000;-1.165705e-003;1.00000
20.49700;113.15000;0.14648;      -0.23538;     20.00000;-1.164631e-003;1.00000
20.50000;113.20000;0.14114;      -0.23558;     20.00000;-1.163570e-003;1.00000
20.50300;113.25000;0.14572;      -0.23568;     20.00000;-1.162523e-003;1.00000
20.52300;113.30000;0.14877;      -0.23578;     20.00000;-1.161477e-003;1.00000
20.51100;113.35000;0.14496;      -0.23598;     20.00000;-1.160433e-003;1.00000
20.50900;113.40000;0.14648;      -0.23608;     20.00000;-1.159438e-003;1.00000
20.48900;113.45000;0.14877;      -0.23618;     20.00000;-1.158578e-003;1.00000
20.51100;113.50000;0.14954;      -0.23628;     20.00000;-1.157931e-003;1.00000
20.49900;113.55000;0.14877;      -0.23648;     20.00000;-1.157520e-003;1.00000
20.51100;113.60000;0.14954;      -0.23658;     20.00000;-1.157307e-003;1.00000
20.50800;113.65000;0.15030;      -0.23668;     20.00000;-1.157224e-003;1.00000
20.49900;113.70000;0.15182;      -0.23678;     20.00000;-1.157205e-003;1.00000
20.49500;113.75000;0.15106;      -0.23698;     20.00000;-1.157207e-003;1.00000
20.51600;113.80000;0.14496;      -0.23707;     20.00000;-1.157196e-003;1.00000
20.50600;113.85000;0.15182;      -0.23707;     20.00000;-1.157140e-003;1.00000
20.50600;113.90000;0.14954;      -0.23707;     20.00000;-1.156997e-003;1.00000
20.51600;113.95000;0.15030;      -0.23707;     20.00000;-1.156731e-003;1.00000
20.51100;114.00000;0.15411;      -0.23707;     20.00000;-1.156326e-003;1.00000
20.50200;114.05000;0.15640;      -0.23707;     20.00000;-1.155799e-003;1.00000
20.51100;114.10000;0.15717;      -0.23707;     20.00000;-1.155184e-003;1.00000
20.51000;114.15000;0.15717;      -0.23707;     20.00000;-1.154529e-003;1.00000
20.51100;114.20000;0.15717;      -0.23707;     20.00000;-1.153869e-003;1.00000
20.50000;114.25000;0.15640;      -0.23707;     20.00000;-1.153231e-003;1.00000
20.50400;114.30000;0.15793;      -0.23707;     20.00000;-1.152634e-003;1.00000
20.50500;114.35000;0.16174;      -0.23707;     20.00000;-1.152073e-003;1.00000
20.50700;114.40000;0.15717;      -0.23706;     20.00000;-1.151527e-003;1.00000
20.50800;114.45000;0.15793;      -0.23706;     20.00000;-1.150966e-003;1.00000
20.52700;114.50000;0.15945;      -0.23706;     20.00000;-1.150371e-003;1.00000
20.52500;114.55000;0.15564;      -0.23706;     20.00000;-1.149736e-003;1.00000
20.51200;114.60000;0.15564;      -0.23706;     20.00000;-1.149076e-003;1.00000
20.52000;114.65000;0.16022;      -0.23705;     20.00000;-1.148405e-003;1.00000
20.52500;114.70000;0.15869;      -0.23705;     20.00000;-1.147731e-003;1.00000
20.52900;114.75000;0.15869;      -0.23705;     20.00000;-1.147058e-003;1.00000
20.52300;114.80000;0.15793;      -0.23705;     20.00000;-1.146391e-003;1.00000
20.52500;114.85000;0.15717;      -0.23705;     20.00000;-1.145740e-003;1.00000
20.52100;114.90000;0.16098;      -0.23705;     20.00000;-1.145131e-003;1.00000
20.51800;114.95000;0.16174;      -0.23705;     20.00000;-1.144603e-003;1.00000
20.51400;115.00000;0.16022;      -0.23715;     20.00000;-1.144191e-003;1.00000
20.52100;115.05000;0.15945;      -0.23715;     20.00000;-1.143912e-003;1.00000
20.52200;115.10000;0.15640;      -0.23725;     20.00000;-1.143751e-003;1.00000
20.52700;115.15000;0.15869;      -0.23725;     20.00000;-1.143674e-003;1.00000
20.52700;115.20000;0.14877;      -0.23734;     20.00000;-1.143643e-003;1.00000
20.52900;115.25000;0.15488;      -0.23734;     20.00000;-1.143632e-003;1.00000
20.51700;115.30000;0.15717;      -0.23744;     20.00000;-1.143628e-003;1.00000
20.52900;115.35000;0.15488;      -0.23744;     20.00000;-1.143625e-003;1.00000
20.53500;115.40000;0.15640;      -0.23754;     20.00000;-1.143624e-003;1.00000
20.52600;115.45000;0.15411;      -0.23754;     20.00000;-1.143621e-003;1.00000
20.53000;115.50000;0.15488;      -0.23764;     20.00000;-1.143618e-003;1.00000
20.52900;115.55000;0.15335;      -0.23764;     20.00000;-1.143613e-003;1.00000
20.53500;115.60000;0.15564;      -0.23774;     20.00000;-1.143606e-003;1.00000
20.52400;115.65000;0.15259;      -0.23774;     20.00000;-1.143599e-003;1.00000
20.52500;115.70000;0.15411;      -0.23784;     20.00000;-1.143591e-003;1.00000
20.53100;115.75000;0.15106;      -0.23834;     20.00000;-1.143585e-003;1.00000
20.52800;115.80000;0.15106;      -0.23864;     20.00000;-1.143579e-003;1.00000
20.53300;115.85000;0.15411;      -0.23864;     20.00000;-1.143574e-003;1.00000
20.54700;115.90000;0.15106;      -0.23874;     20.00000;-1.143567e-003;1.00000
20.52500;115.95000;0.15335;      -0.23884;     20.00000;-1.143557e-003;1.00000
20.52800;116.00000;0.15411;      -0.23884;     20.00000;-1.143545e-003;1.00000
20.52800;116.05000;0.15564;      -0.23894;     20.00000;-1.143532e-003;1.00000
20.53000;116.10000;0.15564;      -0.23904;     20.00000;-1.143521e-003;1.00000
20.54000;116.15000;0.15335;      -0.23903;     20.00000;-1.143513e-003;1.00000
20.53600;116.20000;0.15030;      -0.23914;     20.00000;-1.143509e-003;1.00000
20.51900;116.25000;0.15182;      -0.23914;     20.00000;-1.143509e-003;1.00000
20.53400;116.30000;0.15488;      -0.23923;     20.00000;-1.143510e-003;1.00000
20.53400;116.35000;0.15717;      -0.23933;     20.00000;-1.143505e-003;1.00000
20.53800;116.40000;0.15564;      -0.23933;     20.00000;-1.143481e-003;1.00000
20.53400;116.45000;0.15488;      -0.23943;     20.00000;-1.143418e-003;1.00000
20.53800;116.50000;0.15259;      -0.23953;     20.00000;-1.143289e-003;1.00000
20.52900;116.55000;0.15259;      -0.23953;     20.00000;-1.143088e-003;1.00000
20.52900;116.60000;0.15259;      -0.23953;     20.00000;-1.142834e-003;1.00000
20.53000;116.65000;0.14877;      -0.23963;     20.00000;-1.142565e-003;1.00000
20.52000;116.70000;0.15030;      -0.23963;     20.00000;-1.142309e-003;1.00000
20.54000;116.75000;0.15106;      -0.23973;     20.00000;-1.142063e-003;1.00000
20.52400;116.80000;0.15335;      -0.23973;     20.00000;-1.141807e-003;1.00000
20.52400;116.85000;0.15259;      -0.24013;     20.00000;-1.141534e-003;1.00000
20.53000;116.90000;0.14954;      -0.24063;     20.00000;-1.141237e-003;1.00000
20.52200;116.95000;0.15259;      -0.24082;     20.00000;-1.140863e-003;1.00000
20.54100;117.00000;0.14725;      -0.24102;     20.00000;-1.140267e-003;1.00000
20.55100;117.05000;0.15182;      -0.24122;     20.00000;-1.139242e-003;1.00000
20.52600;117.10000;0.15030;      -0.24142;     20.00000;-1.137656e-003;1.00000
20.53600;117.15000;0.14954;      -0.24152;     20.00000;-1.135600e-003;1.00000
20.53600;117.20000;0.14954;      -0.24151;     20.00000;-1.133367e-003;1.00000
20.54600;117.25000;0.15335;      -0.24151;     20.00000;-1.131296e-003;1.00000
20.54800;117.30000;0.14954;      -0.24151;     20.00000;-1.129598e-003;1.00000
20.54500;117.35000;0.15182;      -0.24151;     20.00000;-1.128278e-003;1.00000
20.56000;117.40000;0.15259;      -0.24150;     20.00000;-1.127200e-003;1.00000
20.55200;117.45000;0.15335;      -0.24150;     20.00000;-1.126227e-003;1.00000
20.56300;117.50000;0.14801;      -0.24150;     20.00000;-1.125283e-003;1.00000
20.54600;117.55000;0.14954;      -0.24150;     20.00000;-1.124367e-003;1.00000
20.53300;117.60000;0.14572;      -0.24150;     20.00000;-1.123518e-003;1.00000
20.53800;117.65000;0.14725;      -0.24150;     20.00000;-1.122767e-003;1.00000
20.52600;117.70000;0.14725;      -0.24150;     20.00000;-1.122114e-003;1.00000
20.54900;117.75000;0.15106;      -0.24149;     20.00000;-1.121527e-003;1.00000
20.54900;117.80000;0.14801;      -0.24149;     20.00000;-1.120984e-003;1.00000
20.53000;117.85000;0.14648;      -0.24149;     20.00000;-1.120500e-003;1.00000
20.54600;117.90000;0.14496;      -0.24159;     20.00000;-1.120114e-003;1.00000
20.54300;117.95000;0.14572;      -0.24159;     20.00000;-1.119856e-003;1.00000
20.54900;118.00000;0.14725;      -0.24169;     20.00000;-1.119730e-003;1.00000
20.53800;118.05000;0.14801;      -0.24169;     20.00000;-1.119726e-003;1.00000
20.53800;118.10000;0.14877;      -0.24179;     20.00000;-1.119830e-003;1.00000
20.53400;118.15000;0.14877;      -0.24179;     20.00000;-1.120026e-003;1.00000
20.53400;118.20000;0.14572;      -0.24189;     20.00000;-1.120278e-003;1.00000
20.53300;118.25000;0.14267;      -0.24189;     20.00000;-1.120532e-003;1.00000
20.52800;118.30000;0.14572;      -0.24199;     20.00000;-1.120738e-003;1.00000
20.53400;118.35000;0.14725;      -0.24198;     20.00000;-1.120873e-003;1.00000
20.54600;118.40000;0.14801;      -0.24208;     20.00000;-1.120942e-003;1.00000
20.53100;118.45000;0.14725;      -0.24208;     20.00000;-1.120970e-003;1.00000
20.53300;118.50000;0.14725;      -0.24218;     20.00000;-1.120975e-003;1.00000
20.54600;118.55000;0.14420;      -0.24218;     20.00000;-1.120964e-003;1.00000
20.54100;118.60000;0.14572;      -0.24228;     20.00000;-1.120932e-003;1.00000
20.53400;118.65000;0.14343;      -0.24228;     20.00000;-1.120860e-003;1.00000
20.55400;118.70000;0.14648;      -0.24237;     20.00000;-1.120720e-003;1.00000
20.53700;118.75000;0.14191;      -0.24237;     20.00000;-1.120493e-003;1.00000
20.56000;118.80000;0.14267;      -0.24247;     20.00000;-1.120182e-003;1.00000
20.54800;118.85000;0.14343;      -0.24247;     20.00000;-1.119824e-003;1.00000
20.54700;118.90000;0.14420;      -0.24247;     20.00000;-1.119505e-003;1.00000
20.55600;118.95000;0.14191;      -0.24247;     20.00000;-1.119356e-003;1.00000
20.54400;119.00000;0.14114;      -0.24247;     20.00000;-1.119571e-003;1.00000
20.53900;119.05000;0.13580;      -0.24247;     20.00000;-1.120352e-003;1.00000
20.52700;119.10000;0.14343;      -0.24246;     20.00000;-1.121866e-003;1.00000
20.54600;119.15000;0.14038;      -0.24246;     20.00000;-1.124259e-003;1.00000
20.53600;119.20000;0.14343;      -0.24246;     20.00000;-1.127580e-003;1.00000
20.53600;119.25000;0.13962;      -0.24246;     20.00000;-1.131672e-003;1.00000
20.55600;119.30000;0.14038;      -0.24246;     20.00000;-1.136122e-003;1.00000
20.55000;119.35000;0.13504;      -0.24246;     20.00000;-1.140330e-003;1.00000
20.52700;119.40000;0.13886;      -0.24246;     20.00000;-1.143696e-003;1.00000
20.52700;119.45000;0.14038;      -0.24246;     20.00000;-1.145873e-003;1.00000
20.52800;119.50000;0.14343;      -0.24246;     20.00000;-1.146865e-003;1.00000
20.52200;119.55000;0.14420;      -0.24246;     20.00000;-1.146873e-003;1.00000
20.55200;119.60000;0.13886;      -0.24245;     20.00000;-1.146188e-003;1.00000
20.53200;119.65000;0.14114;      -0.24245;     20.00000;-1.145120e-003;1.00000
20.54400;119.70000;0.14267;      -0.24245;     20.00000;-1.143930e-003;1.00000
20.53600;119.75000;0.14038;      -0.24245;     20.00000;-1.142819e-003;1.00000
20.54200;119.80000;0.13962;      -0.24245;     20.00000;-1.141905e-003;1.00000
20.53300;119.85000;0.14038;      -0.24245;     20.00000;-1.141160e-003;1.00000
20.54400;119.90000;0.13733;      -0.24245;     20.00000;-1.140440e-003;1.00000
20.53000;119.95000;0.14191;      -0.24245;     20.00000;-1.139533e-003;1.00000
20.52100;120.00000;0.14114;      -0.24245;     20.00000;-1.138189e-003;1.00000
20.53700;120.05000;0.14038;      -0.24245;     20.00000;-1.136272e-003;1.00000
20.53000;120.10000;0.14114;      -0.24244;     20.00000;-1.133873e-003;1.00000
20.53300;120.15000;0.14420;      -0.24244;     20.00000;-1.131286e-003;1.00000
20.52400;120.20000;0.14114;      -0.24244;     20.00000;-1.128850e-003;1.00000
20.54100;120.25000;0.13886;      -0.24244;     20.00000;-1.126772e-003;1.00000
20.53800;120.30000;0.14114;      -0.24244;     20.00000;-1.125042e-003;1.00000
20.51700;120.35000;0.14648;      -0.24244;     20.00000;-1.123538e-003;1.00000
20.53500;120.40000;0.14343;      -0.24244;     20.00000;-1.122223e-003;1.00000
20.53000;120.45000;0.14191;      -0.24244;     20.00000;-1.121178e-003;1.00000
20.52600;120.50000;0.14420;      -0.24244;     20.00000;-1.120550e-003;1.00000
20.52800;120.55000;0.14572;      -0.24244;     20.00000;-1.120458e-003;1.00000
20.52900;120.60000;0.14496;      -0.24244;     20.00000;-1.120927e-003;1.00000
20.52100;120.65000;0.14420;      -0.24244;     20.00000;-1.121894e-003;1.00000
20.53500;120.70000;0.14191;      -0.24244;     20.00000;-1.123248e-003;1.00000
20.53700;120.75000;0.13962;      -0.24244;     20.00000;-1.124847e-003;1.00000
20.53600;120.80000;0.14343;      -0.24243;     20.00000;-1.126528e-003;1.00000
20.53700;120.85000;0.14267;      -0.24243;     20.00000;-1.128116e-003;1.00000
20.53700;120.90000;0.14191;      -0.24243;     20.00000;-1.129453e-003;1.00000
20.53100;120.95000;0.14114;      -0.24243;     20.00000;-1.130455e-003;1.00000
20.53600;121.00000;0.14191;      -0.24243;     20.00000;-1.131113e-003;1.00000
20.53300;121.05000;0.14725;      -0.24243;     20.00000;-1.131485e-003;1.00000
20.53400;121.10000;0.14420;      -0.24243;     20.00000;-1.131671e-003;1.00000
20.53600;121.15000;0.14343;      -0.24243;     20.00000;-1.131758e-003;1.00000
20.52700;121.20000;0.14114;      -0.24243;     20.00000;-1.131805e-003;1.00000
20.51300;121.25000;0.14191;      -0.24242;     20.00000;-1.131860e-003;1.00000
20.51900;121.30000;0.13962;      -0.24242;     20.00000;-1.131942e-003;1.00000
20.51300;121.35000;0.14343;      -0.24242;     20.00000;-1.132040e-003;1.00000
20.52500;121.40000;0.14114;      -0.24252;     20.00000;-1.132135e-003;1.00000
20.52200;121.45000;0.13733;      -0.24272;     20.00000;-1.132200e-003;1.00000
20.52400;121.50000;0.14191;      -0.24342;     20.00000;-1.132187e-003;1.00000
20.50900;121.55000;0.13809;      -0.24372;     20.00000;-1.132043e-003;1.00000
20.51700;121.60000;0.13580;      -0.24392;     20.00000;-1.131744e-003;1.00000
20.52400;121.65000;0.13962;      -0.24402;     20.00000;-1.131320e-003;1.00000
20.54100;121.70000;0.13809;      -0.24421;     20.00000;-1.130863e-003;1.00000
20.51000;121.75000;0.13809;      -0.24441;     20.00000;-1.130487e-003;1.00000
20.53400;121.80000;0.14343;      -0.24441;     20.00000;-1.130262e-003;1.00000
20.54400;121.85000;0.13962;      -0.24441;     20.00000;-1.130203e-003;1.00000
20.53100;121.90000;0.14191;      -0.24441;     20.00000;-1.130303e-003;1.00000
20.53700;121.95000;0.13809;      -0.24441;     20.00000;-1.130548e-003;1.00000
20.51700;122.00000;0.13886;      -0.24441;     20.00000;-1.130891e-003;1.00000
20.53200;122.05000;0.14267;      -0.24441;     20.00000;-1.131211e-003;1.00000
20.54100;122.10000;0.14038;      -0.24441;     20.00000;-1.131291e-003;1.00000
20.52700;122.15000;0.14191;      -0.24441;     20.00000;-1.130889e-003;1.00000
20.53900;122.20000;0.13428;      -0.24441;     20.00000;-1.129886e-003;1.00000
20.52100;122.25000;0.13657;      -0.24441;     20.00000;-1.128408e-003;1.00000
20.53900;122.30000;0.13733;      -0.24441;     20.00000;-1.126791e-003;1.00000
20.52300;122.35000;0.13886;      -0.24441;     20.00000;-1.125414e-003;1.00000
20.53400;122.40000;0.13580;      -0.24441;     20.00000;-1.124494e-003;1.00000
20.52800;122.45000;0.13657;      -0.24440;     20.00000;-1.124035e-003;1.00000
20.53600;122.50000;0.13733;      -0.24440;     20.00000;-1.123911e-003;1.00000
20.52400;122.55000;0.13809;      -0.24440;     20.00000;-1.123990e-003;1.00000
20.52000;122.60000;0.13504;      -0.24440;     20.00000;-1.124196e-003;1.00000
20.51000;122.65000;0.14038;      -0.24440;     20.00000;-1.124483e-003;1.00000
20.51000;122.70000;0.13428;      -0.24440;     20.00000;-1.124796e-003;1.00000
20.52400;122.75000;0.13199;      -0.24439;     20.00000;-1.125079e-003;1.00000
20.51200;122.80000;0.13657;      -0.24439;     20.00000;-1.125299e-003;1.00000
20.51300;122.85000;0.13351;      -0.24439;     20.00000;-1.125454e-003;1.00000
20.51800;122.90000;0.13199;      -0.24439;     20.00000;-1.125575e-003;1.00000
20.50700;122.95000;0.13733;      -0.24439;     20.00000;-1.125711e-003;1.00000
20.52800;123.00000;0.13428;      -0.24439;     20.00000;-1.125880e-003;1.00000
20.52800;123.05000;0.13580;      -0.24439;     20.00000;-1.126062e-003;1.00000
20.52300;123.10000;0.13657;      -0.24439;     20.00000;-1.126236e-003;1.00000
20.52300;123.15000;0.14038;      -0.24438;     20.00000;-1.126397e-003;1.00000
20.52800;123.20000;0.13809;      -0.24438;     20.00000;-1.126570e-003;1.00000
20.54000;123.25000;0.14114;      -0.24438;     20.00000;-1.126787e-003;1.00000
20.52000;123.30000;0.13886;      -0.24438;     20.00000;-1.127054e-003;1.00000
20.51400;123.35000;0.13886;      -0.24438;     20.00000;-1.127325e-003;1.00000
